02907099999	19010502	50
02907099999	19010503	39
02907099999	19010504	0
02907099999	19010505	0
02907099999	19010506	-11
02907099999	19010507	0
02907099999	19010508	33
02907099999	19010509	44
02907099999	19010510	33
02907099999	19010511	72
02907099999	19010512	72
02907099999	19010513	89
02907099999	19010514	67
02907099999	19010515	83
02907099999	19010516	33
02907099999	19010517	17
02907099999	19010518	28
02907099999	19010519	33
02907099999	19010520	50
02907099999	19010521	44
02907099999	19010522	50
02907099999	19010523	50
02907099999	19010524	50
02907099999	19010525	56
02907099999	19010526	61
02907099999	19010527	39
02907099999	19010528	44
02907099999	19010529	33
02907099999	19010530	50
02907099999	19010531	67
02907099999	19010601	56
02907099999	19010602	94
02907099999	19010603	61
02907099999	19010604	67
02907099999	19010605	128
02907099999	19010606	94
02907099999	19010607	100
02907099999	19010608	100
02907099999	19010609	128
02907099999	19010610	156
02907099999	19010611	106
02907099999	19010612	100
02907099999	19010613	94
02907099999	19010614	78
02907099999	19010615	78
02907099999	19010616	78
02907099999	19010617	111
02907099999	19010618	111
02907099999	19010619	111
02907099999	19010620	122
02907099999	19010621	106
02907099999	19010622	133
02907099999	19010623	161
02907099999	19010624	200
02907099999	19010625	194
02907099999	19010626	178
02907099999	19010627	133
02907099999	19010628	128
02907099999	19010629	111
02907099999	19010630	128
02907099999	19010701	128
02907099999	19010702	117
02907099999	19010703	122
02907099999	19010704	133
02907099999	19010705	128
02907099999	19010706	161
02907099999	19010707	172
02907099999	19010708	144
02907099999	19010709	167
02907099999	19010710	178
02907099999	19010711	172
02907099999	19010712	150
02907099999	19010713	178
02907099999	19010714	178
02907099999	19010715	161
02907099999	19010716	167
02907099999	19010717	189
02907099999	19010718	178
02907099999	19010719	200
02907099999	19010720	211
02907099999	19010721	200
02907099999	19010722	206
02907099999	19010723	239
02907099999	19010724	222
02907099999	19010725	222
02907099999	19010726	211
02907099999	19010727	206
02907099999	19010728	228
02907099999	19010729	217
02907099999	19010730	194
02907099999	19010731	194
02907099999	19010801	183
02907099999	19010802	211
02907099999	19010803	167
02907099999	19010804	189
02907099999	19010805	161
02907099999	19010806	167
02907099999	19010807	156
02907099999	19010808	172
02907099999	19010809	156
02907099999	19010810	200
02907099999	19010811	194
02907099999	19010812	161
02907099999	19010813	178
02907099999	19010814	167
02907099999	19010815	200
02907099999	19010816	217
02907099999	19010817	217
02907099999	19010818	183
02907099999	19010819	189
02907099999	19010820	156
02907099999	19010821	139
02907099999	19010822	161
02907099999	19010823	172
02907099999	19010824	150
02907099999	19010825	144
02907099999	19010826	150
02907099999	19010827	161
02907099999	19010828	183
02907099999	19010829	161
02907099999	19010830	133
02907099999	19010831	117
02907099999	19010901	100
02907099999	19010902	89
02907099999	19010903	100
02907099999	19010904	106
02907099999	19010905	106
02907099999	19010906	106
02907099999	19010907	111
02907099999	19010908	111
02907099999	19010909	117
02907099999	19010910	117
02907099999	19010911	106
02907099999	19010912	100
02907099999	19010913	106
02907099999	19010914	111
02907099999	19010915	111
02907099999	19010916	117
02907099999	19010917	122
02907099999	19010918	117
02907099999	19010919	117
02907099999	19010920	122
02907099999	19010921	100
02907099999	19010922	111
02907099999	19010923	111
02907099999	19010924	117
02907099999	19010925	111
02907099999	19010926	111
02907099999	19010927	117
02907099999	19010928	117
02907099999	19010929	117
02907099999	19010930	122
02907099999	19011001	100
02907099999	19011002	94
02907099999	19011003	111
02907099999	19011004	117
02907099999	19011005	117
02907099999	19011006	128
02907099999	19011007	111
02907099999	19011008	100
02907099999	19011009	94
02907099999	19011010	89
02907099999	19011011	111
02907099999	19011012	83
02907099999	19011013	89
02907099999	19011014	61
02907099999	19011015	67
02907099999	19011016	83
02907099999	19011017	89
02907099999	19011018	100
02907099999	19011019	78
02907099999	19011020	78
02907099999	19011021	94
02907099999	19011022	94
02907099999	19011023	56
02907099999	19011024	72
02907099999	19011025	83
02907099999	19011026	78
02907099999	19011027	78
02907099999	19011028	89
02907099999	19011029	72
02907099999	19011030	61
02907099999	19011031	78
02907099999	19011101	78
02907099999	19011102	78
02907099999	19011103	33
02907099999	19011104	39
02907099999	19011105	67
02907099999	19011106	61
02907099999	19011107	50
02907099999	19011108	-6
02907099999	19011109	17
02907099999	19011110	17
02907099999	19011111	-17
02907099999	19011112	-6
02907099999	19011113	-22
02907099999	19011114	-50
02907099999	19011115	-28
02907099999	19011116	6
02907099999	19011117	-6
02907099999	19011118	-11
02907099999	19011119	-22
02907099999	19011120	-33
02907099999	19011121	-22
02907099999	19011122	-50
02907099999	19011123	0
02907099999	19011124	-17
02907099999	19011125	22
02907099999	19011126	-22
02907099999	19011127	33
02907099999	19011128	-11
02907099999	19011129	-33
02907099999	19011130	-89
02907099999	19011201	-61
02907099999	19011202	-39
02907099999	19011203	-61
02907099999	19011204	-6
02907099999	19011205	6
02907099999	19011206	6
02907099999	19011207	0
02907099999	19011208	11
02907099999	19011209	-22
02907099999	19011210	-61
02907099999	19011211	-56
02907099999	19011212	-72
02907099999	19011213	-50
02907099999	19011214	-39
02907099999	19011215	-72
02907099999	19011216	-78
02907099999	19011217	-94
02907099999	19011218	-111
02907099999	19011219	-83
02907099999	19011220	-44
02907099999	19011221	-39
02907099999	19011222	-83
02907099999	19011223	-122
02907099999	19011224	-83
02907099999	19011225	-106
02907099999	19011226	-144
02907099999	19011227	-117
02907099999	19011228	-117
02907099999	19011229	-122
02907099999	19011230	-89
02907099999	19011231	-72
02907099999	19020101	-94
02907099999	19020102	-161
02907099999	19020103	-150
02907099999	19020104	-94
02907099999	19020105	-61
02907099999	19020106	-117
02907099999	19020107	-11
02907099999	19020108	-17
02907099999	19020109	-61
02907099999	19020110	-67
02907099999	19020111	-89
02907099999	19020112	-100
02907099999	19020113	-78
02907099999	19020114	-122
02907099999	19020115	-78
02907099999	19020116	-11
02907099999	19020117	-44
02907099999	19020118	-128
02907099999	19020119	-106
02907099999	19020120	-94
02907099999	19020121	-122
02907099999	19020122	-122
02907099999	19020123	-22
02907099999	19020124	-22
02907099999	19020125	11
02907099999	19020126	11
02907099999	19020127	-6
02907099999	19020128	-17
02907099999	19020129	-72
02907099999	19020130	-106
02907099999	19020131	-128
02907099999	19020201	22
02907099999	19020202	17
02907099999	19020203	-67
02907099999	19020204	-139
02907099999	19020205	-161
02907099999	19020206	-94
02907099999	19020207	-111
02907099999	19020208	-156
02907099999	19020209	-161
02907099999	19020210	-183
02907099999	19020211	-217
02907099999	19020212	-83
02907099999	19020213	-111
02907099999	19020214	-100
02907099999	19020215	-128
02907099999	19020216	0
02907099999	19020217	-33
02907099999	19020218	-50
02907099999	19020219	-50
02907099999	19020220	-33
02907099999	19020221	-6
02907099999	19020222	-11
02907099999	19020223	-56
02907099999	19020224	-22
02907099999	19020225	-28
02907099999	19020226	-6
02907099999	19020227	-44
02907099999	19020228	-22
02907099999	19020301	-50
02907099999	19020302	-67
02907099999	19020303	-56
02907099999	19020304	-72
02907099999	19020305	-67
02907099999	19020306	-33
02907099999	19020307	-72
02907099999	19020308	-150
02907099999	19020309	-178
02907099999	19020310	-128
02907099999	19020311	-161
02907099999	19020312	-100
02907099999	19020313	-83
02907099999	19020314	-11
02907099999	19020315	-6
02907099999	19020316	-17
02907099999	19020317	-22
02907099999	19020318	-117
02907099999	19020319	-106
02907099999	19020320	-178
02907099999	19020321	-172
02907099999	19020322	-122
02907099999	19020323	-61
02907099999	19020324	-22
02907099999	19020325	28
02907099999	19020326	11
02907099999	19020327	-33
02907099999	19020328	-44
02907099999	19020329	-11
02907099999	19020330	-44
02907099999	19020331	-50
02907099999	19020401	-78
02907099999	19020402	-44
02907099999	19020403	-72
02907099999	19020404	0
02907099999	19020405	-78
02907099999	19020406	-28
02907099999	19020407	-61
02907099999	19020408	-83
02907099999	19020409	-61
02907099999	19020410	-39
02907099999	19020411	-11
02907099999	19020412	17
02907099999	19020413	28
02907099999	19020414	28
02907099999	19020415	22
02907099999	19020416	17
02907099999	19020417	22
02907099999	19020418	39
02907099999	19020419	39
02907099999	19020420	17
02907099999	19020421	-22
02907099999	19020422	22
02907099999	19020423	17
02907099999	19020424	17
02907099999	19020425	0
02907099999	19020426	-11
02907099999	19020427	-56
02907099999	19020428	-22
02907099999	19020429	-6
02907099999	19020430	-17
02907099999	19020501	-22
02907099999	19020502	28
02907099999	19020503	22
02907099999	19020504	17
02907099999	19020505	11
02907099999	19020506	-6
02907099999	19020507	6
02907099999	19020508	11
02907099999	19020509	-6
02907099999	19020510	6
02907099999	19020511	17
02907099999	19020512	17
02907099999	19020513	11
02907099999	19020514	33
02907099999	19020515	39
02907099999	19020516	67
02907099999	19020517	72
02907099999	19020518	72
02907099999	19020519	44
02907099999	19020520	33
02907099999	19020521	44
02907099999	19020522	33
02907099999	19020523	33
02907099999	19020524	33
02907099999	19020525	50
02907099999	19020526	28
02907099999	19020527	33
02907099999	19020528	44
02907099999	19020529	61
02907099999	19020530	61
02907099999	19020531	39
02907099999	19020601	39
02907099999	19020602	44
02907099999	19020603	61
02907099999	19020604	44
02907099999	19020605	33
02907099999	19020606	28
02907099999	19020607	50
02907099999	19020608	50
02907099999	19020609	61
02907099999	19020610	33
02907099999	19020611	44
02907099999	19020612	50
02907099999	19020613	89
02907099999	19020614	67
02907099999	19020615	67
02907099999	19020616	61
02907099999	19020617	50
02907099999	19020618	100
02907099999	19020619	100
02907099999	19020620	61
02907099999	19020621	83
02907099999	19020622	83
02907099999	19020623	78
02907099999	19020624	72
02907099999	19020625	83
02907099999	19020626	111
02907099999	19020627	94
02907099999	19020628	89
02907099999	19020629	100
02907099999	19020630	89
02907099999	19020701	89
02907099999	19020702	94
02907099999	19020703	94
02907099999	19020704	100
02907099999	19020705	128
02907099999	19020706	100
02907099999	19020707	89
02907099999	19020708	94
02907099999	19020709	94
02907099999	19020710	94
02907099999	19020711	94
02907099999	19020712	94
02907099999	19020713	106
02907099999	19020714	100
02907099999	19020715	122
02907099999	19020716	128
02907099999	19020717	111
02907099999	19020718	150
02907099999	19020719	122
02907099999	19020720	122
02907099999	19020721	111
02907099999	19020722	100
02907099999	19020723	133
02907099999	19020724	150
02907099999	19020725	156
02907099999	19020726	144
02907099999	19020727	128
02907099999	19020728	133
02907099999	19020729	117
02907099999	19020730	111
02907099999	19020731	122
02907099999	19020801	128
02907099999	19020802	144
02907099999	19020803	150
02907099999	19020804	144
02907099999	19020805	133
02907099999	19020806	128
02907099999	19020807	139
02907099999	19020808	144
02907099999	19020809	150
02907099999	19020810	122
02907099999	19020811	139
02907099999	19020812	144
02907099999	19020813	128
02907099999	19020814	133
02907099999	19020815	111
02907099999	19020816	100
02907099999	19020817	100
02907099999	19020818	111
02907099999	19020819	117
02907099999	19020820	117
02907099999	19020821	106
02907099999	19020822	94
02907099999	19020823	100
02907099999	19020824	144
02907099999	19020825	100
02907099999	19020826	106
02907099999	19020827	122
02907099999	19020828	106
02907099999	19020829	94
02907099999	19020830	100
02907099999	19020831	100
02907099999	19020901	100
02907099999	19020902	100
02907099999	19020903	128
02907099999	19020904	117
02907099999	19020905	111
02907099999	19020906	117
02907099999	19020907	111
02907099999	19020908	117
02907099999	19020909	111
02907099999	19020910	94
02907099999	19020911	78
02907099999	19020912	83
02907099999	19020913	89
02907099999	19020914	78
02907099999	19020915	72
02907099999	19020916	89
02907099999	19020917	89
02907099999	19020918	67
02907099999	19020919	44
02907099999	19020920	50
02907099999	19020921	56
02907099999	19020922	78
02907099999	19020923	83
02907099999	19020924	106
02907099999	19020925	78
02907099999	19020926	83
02907099999	19020927	72
02907099999	19020928	78
02907099999	19020929	72
02907099999	19020930	33
02907099999	19021001	39
02907099999	19021002	44
02907099999	19021003	67
02907099999	19021004	33
02907099999	19021005	67
02907099999	19021006	78
02907099999	19021007	67
02907099999	19021008	44
02907099999	19021009	56
02907099999	19021010	56
02907099999	19021011	44
02907099999	19021012	17
02907099999	19021013	11
02907099999	19021014	-6
02907099999	19021015	-17
02907099999	19021016	-17
02907099999	19021017	-6
02907099999	19021018	0
02907099999	19021019	0
02907099999	19021020	-6
02907099999	19021021	-28
02907099999	19021022	-50
02907099999	19021023	-39
02907099999	19021024	50
02907099999	19021025	50
02907099999	19021026	50
02907099999	19021027	44
02907099999	19021028	44
02907099999	19021029	44
02907099999	19021030	50
02907099999	19021031	33
02907099999	19021101	33
02907099999	19021102	22
02907099999	19021103	28
02907099999	19021104	17
02907099999	19021105	-28
02907099999	19021106	-17
02907099999	19021107	17
02907099999	19021108	33
02907099999	19021109	28
02907099999	19021110	44
02907099999	19021111	44
02907099999	19021112	33
02907099999	19021113	33
02907099999	19021114	28
02907099999	19021115	28
02907099999	19021116	0
02907099999	19021117	22
02907099999	19021118	33
02907099999	19021119	39
02907099999	19021120	44
02907099999	19021121	-6
02907099999	19021122	44
02907099999	19021123	28
02907099999	19021124	-100
02907099999	19021125	-61
02907099999	19021126	-50
02907099999	19021127	6
02907099999	19021128	-56
02907099999	19021129	-28
02907099999	19021130	-67
02907099999	19021201	-94
02907099999	19021202	-117
02907099999	19021203	-67
02907099999	19021204	-56
02907099999	19021205	6
02907099999	19021206	17
02907099999	19021207	0
02907099999	19021208	11
02907099999	19021209	0
02907099999	19021210	28
02907099999	19021211	22
02907099999	19021212	11
02907099999	19021213	-17
02907099999	19021214	0
02907099999	19021215	17
02907099999	19021216	17
02907099999	19021217	-22
02907099999	19021218	-22
02907099999	19021219	-11
02907099999	19021220	-28
02907099999	19021221	-22
02907099999	19021222	-22
02907099999	19021223	11
02907099999	19021224	11
02907099999	19021225	6
02907099999	19021226	-28
02907099999	19021227	-22
02907099999	19021228	-61
02907099999	19021229	-111
02907099999	19021230	-78
02907099999	19021231	-83
02907099999	19030101	-122
02907099999	19030102	-106
02907099999	19030103	-39
02907099999	19030104	-61
02907099999	19030105	-67
02907099999	19030106	-44
02907099999	19030107	-17
02907099999	19030108	-28
02907099999	19030109	-83
02907099999	19030110	-72
02907099999	19030111	-94
02907099999	19030112	-122
02907099999	19030113	-17
02907099999	19030114	-67
02907099999	19030115	-11
02907099999	19030116	-67
02907099999	19030117	-28
02907099999	19030118	-56
02907099999	19030119	-78
02907099999	19030120	-39
02907099999	19030121	-56
02907099999	19030122	-83
02907099999	19030123	-50
02907099999	19030124	-106
02907099999	19030125	-117
02907099999	19030126	-56
02907099999	19030127	0
02907099999	19030128	-11
02907099999	19030129	-39
02907099999	19030130	-17
02907099999	19030131	-28
02907099999	19030201	6
02907099999	19030202	6
02907099999	19030203	-17
02907099999	19030204	-39
02907099999	19030205	-6
02907099999	19030206	0
02907099999	19030207	11
02907099999	19030208	0
02907099999	19030209	0
02907099999	19030210	-33
02907099999	19030211	0
02907099999	19030212	-44
02907099999	19030213	-117
02907099999	19030214	-122
02907099999	19030215	-150
02907099999	19030216	-78
02907099999	19030217	-111
02907099999	19030218	-106
02907099999	19030219	0
02907099999	19030220	6
02907099999	19030221	0
02907099999	19030222	6
02907099999	19030223	-22
02907099999	19030224	-56
02907099999	19030225	-39
02907099999	19030226	-6
02907099999	19030227	11
02907099999	19030228	6
02907099999	19030301	0
02907099999	19030302	-17
02907099999	19030303	-17
02907099999	19030304	17
02907099999	19030305	17
02907099999	19030306	11
02907099999	19030307	6
02907099999	19030308	0
02907099999	19030309	0
02907099999	19030310	17
02907099999	19030311	6
02907099999	19030312	0
02907099999	19030313	6
02907099999	19030314	6
02907099999	19030315	11
02907099999	19030316	17
02907099999	19030317	-6
02907099999	19030318	-22
02907099999	19030319	-22
02907099999	19030320	17
02907099999	19030321	17
02907099999	19030322	17
02907099999	19030323	22
02907099999	19030324	22
02907099999	19030325	-67
02907099999	19030326	28
02907099999	19030327	33
02907099999	19030328	28
02907099999	19030329	39
02907099999	19030330	6
02907099999	19030331	-11
02907099999	19030401	-22
02907099999	19030402	-44
02907099999	19030403	-33
02907099999	19030404	-50
02907099999	19030405	-33
02907099999	19030406	17
02907099999	19030407	28
02907099999	19030408	11
02907099999	19030409	17
02907099999	19030410	22
02907099999	19030411	39
02907099999	19030412	44
02907099999	19030413	22
02907099999	19030414	22
02907099999	19030415	17
02907099999	19030416	39
02907099999	19030417	11
02907099999	19030418	11
02907099999	19030419	11
02907099999	19030420	22
02907099999	19030421	17
02907099999	19030422	33
02907099999	19030423	17
02907099999	19030424	17
02907099999	19030425	33
02907099999	19030426	39
02907099999	19030427	33
02907099999	19030428	44
02907099999	19030429	56
02907099999	19030430	39
02907099999	19030501	22
02907099999	19030502	11
02907099999	19030503	33
02907099999	19030504	11
02907099999	19030505	6
02907099999	19030506	22
02907099999	19030507	17
02907099999	19030508	6
02907099999	19030509	17
02907099999	19030510	50
02907099999	19030511	50
02907099999	19030512	44
02907099999	19030513	28
02907099999	19030514	33
02907099999	19030515	39
02907099999	19030516	50
02907099999	19030517	44
02907099999	19030518	39
02907099999	19030519	44
02907099999	19030520	61
02907099999	19030521	44
02907099999	19030522	50
02907099999	19030523	89
02907099999	19030524	67
02907099999	19030525	61
02907099999	19030526	67
02907099999	19030527	94
02907099999	19030528	83
02907099999	19030529	78
02907099999	19030530	67
02907099999	19030531	111
02907099999	19030601	111
02907099999	19030602	111
02907099999	19030603	89
02907099999	19030604	67
02907099999	19030605	94
02907099999	19030606	83
02907099999	19030607	78
02907099999	19030608	94
02907099999	19030609	117
02907099999	19030610	117
02907099999	19030611	67
02907099999	19030612	72
02907099999	19030613	67
02907099999	19030614	89
02907099999	19030615	94
02907099999	19030616	83
02907099999	19030617	100
02907099999	19030618	106
02907099999	19030619	94
02907099999	19030620	94
02907099999	19030621	78
02907099999	19030622	94
02907099999	19030623	111
02907099999	19030624	106
02907099999	19030625	128
02907099999	19030626	100
02907099999	19030627	133
02907099999	19030628	156
02907099999	19030629	128
02907099999	19030630	117
02907099999	19030701	122
02907099999	19030702	122
02907099999	19030703	122
02907099999	19030704	172
02907099999	19030705	111
02907099999	19030706	122
02907099999	19030707	117
02907099999	19030708	122
02907099999	19030709	122
02907099999	19030710	117
02907099999	19030711	122
02907099999	19030712	133
02907099999	19030713	139
02907099999	19030714	156
02907099999	19030715	133
02907099999	19030716	117
02907099999	19030717	133
02907099999	19030718	150
02907099999	19030719	111
02907099999	19030720	106
02907099999	19030721	100
02907099999	19030722	100
02907099999	19030723	133
02907099999	19030724	150
02907099999	19030725	150
02907099999	19030726	156
02907099999	19030727	156
02907099999	19030728	133
02907099999	19030729	150
02907099999	19030730	156
02907099999	19030731	144
02907099999	19030801	128
02907099999	19030802	128
02907099999	19030803	128
02907099999	19030804	161
02907099999	19030805	150
02907099999	19030806	133
02907099999	19030807	150
02907099999	19030808	128
02907099999	19030809	122
02907099999	19030810	150
02907099999	19030811	150
02907099999	19030812	133
02907099999	19030813	133
02907099999	19030814	150
02907099999	19030815	133
02907099999	19030816	156
02907099999	19030817	156
02907099999	19030818	144
02907099999	19030819	144
02907099999	19030820	144
02907099999	19030821	144
02907099999	19030822	133
02907099999	19030823	122
02907099999	19030824	144
02907099999	19030825	128
02907099999	19030826	122
02907099999	19030827	128
02907099999	19030828	117
02907099999	19030829	122
02907099999	19030830	122
02907099999	19030831	122
02907099999	19030901	128
02907099999	19030902	100
02907099999	19030903	117
02907099999	19030904	128
02907099999	19030905	128
02907099999	19030906	122
02907099999	19030907	133
02907099999	19030908	117
02907099999	19030909	122
02907099999	19030910	128
02907099999	19030911	117
02907099999	19030912	106
02907099999	19030913	122
02907099999	19030914	122
02907099999	19030915	128
02907099999	19030916	117
02907099999	19030917	117
02907099999	19030918	122
02907099999	19030919	122
02907099999	19030920	106
02907099999	19030921	117
02907099999	19030922	117
02907099999	19030923	122
02907099999	19030924	117
02907099999	19030925	122
02907099999	19030926	128
02907099999	19030927	83
02907099999	19030928	83
02907099999	19030929	56
02907099999	19030930	56
02907099999	19031001	28
02907099999	19031002	33
02907099999	19031003	28
02907099999	19031004	22
02907099999	19031005	17
02907099999	19031006	22
02907099999	19031007	11
02907099999	19031008	6
02907099999	19031009	6
02907099999	19031010	11
02907099999	19031011	22
02907099999	19031012	22
02907099999	19031013	6
02907099999	19031014	0
02907099999	19031015	-6
02907099999	19031016	0
02907099999	19031017	0
02907099999	19031018	6
02907099999	19031019	-6
02907099999	19031020	-6
02907099999	19031021	28
02907099999	19031022	33
02907099999	19031023	39
02907099999	19031024	44
02907099999	19031025	39
02907099999	19031026	61
02907099999	19031027	56
02907099999	19031028	50
02907099999	19031029	28
02907099999	19031030	44
02907099999	19031031	39
02907099999	19031101	56
02907099999	19031102	44
02907099999	19031103	56
02907099999	19031104	50
02907099999	19031105	39
02907099999	19031106	28
02907099999	19031107	61
02907099999	19031108	56
02907099999	19031109	56
02907099999	19031110	50
02907099999	19031111	28
02907099999	19031112	-6
02907099999	19031113	-28
02907099999	19031114	11
02907099999	19031115	17
02907099999	19031116	22
02907099999	19031117	17
02907099999	19031118	17
02907099999	19031119	17
02907099999	19031120	28
02907099999	19031121	11
02907099999	19031122	17
02907099999	19031123	0
02907099999	19031124	0
02907099999	19031125	-17
02907099999	19031126	-39
02907099999	19031127	-44
02907099999	19031128	-17
02907099999	19031129	-33
02907099999	19031130	-28
02907099999	19031201	-33
02907099999	19031202	-22
02907099999	19031203	-39
02907099999	19031204	39
02907099999	19031205	-11
02907099999	19031206	17
02907099999	19031207	17
02907099999	19031208	11
02907099999	19031209	11
02907099999	19031210	22
02907099999	19031211	-6
02907099999	19031212	0
02907099999	19031213	0
02907099999	19031214	11
02907099999	19031215	-28
02907099999	19031216	-22
02907099999	19031217	-6
02907099999	19031218	0
02907099999	19031219	-39
02907099999	19031220	-56
02907099999	19031221	6
02907099999	19031222	17
02907099999	19031223	22
02907099999	19031224	22
02907099999	19031225	-17
02907099999	19031226	-56
02907099999	19031227	-56
02907099999	19031228	22
02907099999	19031229	17
02907099999	19031230	11
02907099999	19031231	11
02907099999	19040101	11
02907099999	19040102	-6
02907099999	19040103	-11
02907099999	19040104	-6
02907099999	19040105	-6
02907099999	19040106	-6
02907099999	19040107	0
02907099999	19040108	-17
02907099999	19040109	-11
02907099999	19040110	0
02907099999	19040111	11
02907099999	19040112	6
02907099999	19040113	-33
02907099999	19040114	-33
02907099999	19040115	-67
02907099999	19040116	-78
02907099999	19040117	-67
02907099999	19040118	-50
02907099999	19040119	11
02907099999	19040120	11
02907099999	19040121	0
02907099999	19040122	-6
02907099999	19040123	28
02907099999	19040124	28
02907099999	19040125	22
02907099999	19040126	0
02907099999	19040127	6
02907099999	19040128	17
02907099999	19040129	17
02907099999	19040130	6
02907099999	19040131	6
02907099999	19040201	-6
02907099999	19040202	-33
02907099999	19040203	-33
02907099999	19040204	-50
02907099999	19040205	-100
02907099999	19040206	-117
02907099999	19040207	-117
02907099999	19040208	-111
02907099999	19040209	-117
02907099999	19040210	-156
02907099999	19040211	-150
02907099999	19040212	-117
02907099999	19040213	-117
02907099999	19040214	-106
02907099999	19040215	-122
02907099999	19040216	-117
02907099999	19040217	-128
02907099999	19040218	-106
02907099999	19040219	-83
02907099999	19040220	-56
02907099999	19040221	-67
02907099999	19040222	-50
02907099999	19040223	-78
02907099999	19040224	-122
02907099999	19040225	-122
02907099999	19040226	-122
02907099999	19040227	-128
02907099999	19040228	-111
02907099999	19040229	-133
02907099999	19040301	-122
02907099999	19040302	-122
02907099999	19040303	-50
02907099999	19040304	-100
02907099999	19040305	-122
02907099999	19040306	-128
02907099999	19040307	-83
02907099999	19040308	-67
02907099999	19040309	-94
02907099999	19040310	-100
02907099999	19040311	-33
02907099999	19040312	-33
02907099999	19040313	-33
02907099999	19040314	0
02907099999	19040315	-106
02907099999	19040316	-94
02907099999	19040317	-22
02907099999	19040318	-17
02907099999	19040319	0
02907099999	19040320	22
02907099999	19040321	-17
02907099999	19040322	0
02907099999	19040323	0
02907099999	19040324	6
02907099999	19040325	-11
02907099999	19040326	6
02907099999	19040327	-11
02907099999	19040328	11
02907099999	19040329	22
02907099999	19040330	0
02907099999	19040331	-33
02907099999	19040401	6
02907099999	19040402	17
02907099999	19040403	6
02907099999	19040404	17
02907099999	19040405	22
02907099999	19040406	22
02907099999	19040407	22
02907099999	19040408	28
02907099999	19040409	22
02907099999	19040410	17
02907099999	19040411	22
02907099999	19040412	22
02907099999	19040413	-17
02907099999	19040414	-33
02907099999	19040415	-6
02907099999	19040416	22
02907099999	19040417	17
02907099999	19040418	28
02907099999	19040419	28
02907099999	19040420	67
02907099999	19040421	50
02907099999	19040422	44
02907099999	19040423	22
02907099999	19040424	50
02907099999	19040425	67
02907099999	19040426	28
02907099999	19040427	33
02907099999	19040428	33
02907099999	19040429	17
02907099999	19040430	28
02907099999	19040501	22
02907099999	19040502	33
02907099999	19040503	44
02907099999	19040504	33
02907099999	19040505	6
02907099999	19040506	0
02907099999	19040507	-6
02907099999	19040508	6
02907099999	19040509	33
02907099999	19040510	39
02907099999	19040511	17
02907099999	19040512	33
02907099999	19040513	50
02907099999	19040514	56
02907099999	19040515	56
02907099999	19040516	56
02907099999	19040517	50
02907099999	19040518	56
02907099999	19040519	56
